SECTOR;GRUPO;ID;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC
Psicología social;Competencias personales;31;Uso Político del Dolor;Mañana viene la prensa a tu centro de refugiados. El concejal del Ayuntamiento te exige que le pongas al 'niño sirio que dé más pena' en brazos para la foto institucional.;Escondo a todos los menores de las zonas comunes para que no puedan fotografiar a nadie.;;Blindo la dignidad del menor negando la foto lastimera. Ofrezco al concejal una foto potente con el equipo técnico y le explico el protocolo ético institucional.;political_skills 1;Le digo a los padres del niño que decidan ellos si quieren salir en la foto o no.;;"Accedo a buscar al niño con aspecto más frágil para la foto; si el concejal sale bien en la prensa nos aseguraremos la subvención del año que viene.";political_skills -1
Psicología social;Competencias personales;32;Negociación de Crisis (Desahucio);Estás en la puerta de un desahucio. Hay policía antidisturbios tensa y activistas gritando. La comisión judicial está impaciente y la familia aterrorizada dentro.;Me uno a la barrera humana de los activistas e insulto a los antidisturbios para demostrarle a la familia que yo también estoy de su lado contra el sistema.;political_skills -1;Me quedo detrás de la línea policial tomando notas en mi cuaderno como mero observador imparcial.;;Le digo a la familia que asuman lo inevitable y empiecen a sacar los muebles.;;Asumo el rol de mediador técnico: hablo con la policía, tranquilizo a la comisión judicial aportando el informe social y negocio un mes de moratoria in extremis.;political_skills 1
Psicología social;Competencias personales;33;Defensa del Acceso a la Salud;Acompañas a una usuaria extranjera sin papeles a Urgencias. Admisión del hospital se niega a atenderla argumentando que el sistema informático no le acepta sin Tarjeta Sanitaria.;Llevo a la usuaria a una clínica de Médicos del Mundo para evitar discutir con los funcionarios.;;Ejerzo 'advocacy' (defensa activa): pido hablar con el superior y presento la normativa estatal que garantiza el acceso universal de urgencia, presionando técnica y legalmente.;political_skills 1;Monto un escándalo en la sala de espera gritando '¡Denegación de auxilio!' para que les dé vergüenza.;;Doy media vuelta y le digo a la usuaria que nos vayamos, que el sistema informático es el que manda y no podemos hacer nada.;political_skills -1
Psicología social;Competencias personales;34;Entrada en la Comunidad (Gatekeepers);El Ayuntamiento te manda abrir un programa preventivo en un barrio periférico muy cerrado y hostil. Los vecinos desconfían y rompen tus carteles.;Organizo una fiesta con comida gratis en la plaza para atraerles.;;Imprimo más carteles y amenazo con suspender otras ayudas del barrio si no participan en el programa municipal de prevención.;political_skills -1;Mapeo a los 'líderes informales' (la presidenta vecinal, el dueño del bar, etc.) y me reúno con ellos para co-diseñar el proyecto y ganar legitimidad y permiso comunitario.;political_skills 1;Sigo yendo al centro cívico todos los días a esperar a que alguien entre voluntariamente.;
Psicología social;Competencias personales;35;Cabildeo Técnico (Lobbying);El pleno municipal va a aprobar una 'ordenanza de civismo' que impondrá multas de 500€ a quien busque en la basura. Cientos de tus usuarios sobrevivien así.;Convoco una huelga de trabajadores sociales en protesta.;;Movilizo a la red del tercer sector, elaboro un informe de impacto sobre la criminalización de la pobreza y presento enmiendas al Ayuntamiento (Lobby social).;political_skills 1;Publico mensajes anónimos en redes sociales atacando al alcalde.;;Acato pasivamente la inminente ordenanza y me limito a advertir a los usuarios que se escondan mejor de la policía cuando reciclen chatarra.;political_skills -1
Psicología social;Competencias personales;36;Financiación Tóxica (Greenwashing);Una empresa industrial conocida por sus vertidos ilegales en la ciudad ofrece 100.000€ (RSC) a tu proyecto de salud comunitaria a cambio de nombrar el centro con su marca.;Acepto los fondos inmediatamente y coloco la lona publicitaria con el logo en el centro. El origen ético del dinero da igual si el fin es salvar a gente necesitada.;political_skills -1;Rechazo el dinero unilateralmente y les cuelgo el teléfono por falta de moral.;;Elevo el caso al patronato de la ONG para debatir el conflicto ético de lavar la imagen corporativa de la empresa vs el beneficio a los usuarios, fijando líneas rojas de financiación.;political_skills 1;Acepto el dinero pero pido que nos lo ingresen a nombre de una sociedad interpuesta para disimular.;
Psicología social;Competencias personales;37;Trabajo en Red vs Celos Institucionales;Te das cuenta de que 3 ONGs diferentes están dando ayudas de alquiler a la misma familia sin cruzar datos, mientras otra familia se queda en la calle.;Miro para otro lado y dejo que las otras ONG asuman el coste de la ayuda de alquiler para ahorrarle dinero a la mía.;;Hablo con la familia para que repartan su dinero con la familia que se ha quedado fuera.;;Me enfado con la familia tachándoles de 'aprovechados y estafadores' y les expulso de mi programa de ayudas automáticamente.;political_skills -1;Lidero la creación de una 'Mesa Local de Coordinación' para unificar bases de datos y protocolos entre entidades, superando los celos institucionales.;political_skills 1
Psicología social;Competencias personales;38;Burocracia Excluyente;La Comunidad aprueba una ayuda de urgencia para pobreza energética que SOLO puede solicitarse 100% online mediante 'Certificado Digital Avanzado'. Tus usuarios no tienen ni WiFi.;Elevo una queja formal a la consejería y al Defensor del Pueblo denunciando la 'brecha digital' como barrera de acceso de facto, exigiendo un canal presencial habilitado.;political_skills 1;Imprimo capturas de pantalla de la web y se las doy a los usuarios para que intenten descifrarlas en un cibercafé.;;Contrato a un informático temporal con fondos de la ONG para que les gestione las altas.;;Conformo y actúo como 'gestoría': uso mi propio ordenador del despacho para ir haciéndole el trámite a cada uno de los 50 usuarios uno a uno.;political_skills -1
Psicología social;Competencias personales;39;Síndrome NIMBY (Not In My Back Yard);Se anuncia la apertura de un centro de drogodependientes en el barrio. Los vecinos recogen firmas furiosos diciendo que 'los yonkis van a violar a nuestros niños y robar en las tiendas'.;Diseño una estrategia de mediación comunitaria (Asambleas de barrio, Jornadas de Puertas Abiertas) para deconstruir prejuicios mediante contacto directo y transparente.;political_skills 1;Ataco a los vecinos en Facebook llamándoles 'fascistas e insolidarios', polarizando el conflicto y atrincherando al equipo técnico dentro del centro.;political_skills -1;Aconsejo a los usuarios que entren por la puerta de atrás rápidamente para no ser vistos.;;Recomiendo trasladar el centro a un polígono industrial a las afueras donde no haya vecinos a los que molestar.;
Psicología social;Competencias personales;40;Tráfico de Influencias vs Equidad;Atiendes a una mujer a punto de dar a luz y sin casa. Casualmente conoces al Gerente de Vivienda de tu etapa en la universidad. Si le llamas, le dará un piso público esta semana saltándose la lista.;Hago la llamada al Gerente para que 'cuele' a mi usuaria, justificando éticamente que mi caso es de extrema gravedad y los protocolos oficiales son muy lentos.;political_skills -1;Canalizo el caso por la vía de 'Emergencia Habitacional' oficial, empujando el protocolo legal pero sin usar mi amiguismo personal para no alterar la equidad de las listas de espera públicas.;political_skills 1;Paso el caso a otra trabajadora social para no enfrentarme al conflicto moral.;;Digo a la mujer que vaya ella al despacho del Gerente y diga que va de mi parte.;
Psicología social;Competencias profesionales;41;Violencia de Género Silenciada;Atiendes a una mujer con signos claros de maltrato físico reciente. Ella lo niega y te suplica: 'No llames a la policía, si denuncio me matará'. No hay riesgo vital en este instante, pero sí alto riesgo acumulado.;Le doy el teléfono del 016 en un papel y le digo que me llame cuando esté preparada para hablar.;;Llamo a su marido para confrontarle y advertirle de que la estamos vigilando.;;Respeto sus tiempos, aseguro su vinculación al recurso (red de seguridad) y trabajo la toma de conciencia del ciclo de violencia sin forzar la denuncia inmediata.;crisis_intervention 1;"Llamo a la policía de oficio inmediatamente a sus espaldas; la ley está por encima de su voluntad si hay un delito público.";crisis_intervention -1
Psicología social;Competencias profesionales;42;Incendio en Asentamiento (PAP);Madrugada. Incendio en un asentamiento chabolista. Llegas con el equipo de emergencia social. Una madre grita en estado de shock disociativo buscando a su hijo entre las llamas. Los bomberos te piden que la apartes.;Aplico Primeros Auxilios Psicológicos (PAP): la retiro del foco visual con contención física directiva y suave, validando su terror y conectándola al aquí y ahora.;crisis_intervention 1;Le prometo que su hijo está perfectamente bien para que se calle, aunque yo no lo sepa.;;Intento darle una pastilla tranquilizante del botiquín para sedarla rápido.;;Le exijo a gritos que se calme inmediatamente porque está entorpeciendo el trabajo de los bomberos y poniendo en peligro a los demás.;crisis_intervention -1
Psicología social;Competencias profesionales;43;Brote Psicótico en Calle;Trabajas en un equipo de calle. Un usuario sin hogar con esquizofrenia paranoide está gritando y amenazando a los viandantes con un palo. La gente está asustada.;Me acerco rápidamente por la espalda para quitarle el palo y evitar que haga daño a alguien.;crisis_intervention -1;Intento convencerle lógicamente de que sus alucinaciones son falsas y no hay ningún peligro.;;Grito a los viandantes que se alejen corriendo, aumentando la tensión en la plaza.;;Mantengo distancia de seguridad, evito movimientos bruscos o contacto visual fijo, y uso un tono de voz bajo y monótono para desescalar la paranoia antes de llamar al SAMUR.;crisis_intervention 1
Psicología social;Competencias profesionales;44;Intento Autolítico Inminente;Llegas a un piso tutelado. Un joven está sentado en la barandilla del balcón, llorando y diciendo que va a saltar. Estás solo en la habitación con él.;Le prometo solucionarle todos sus problemas económicos y legales hoy mismo si se baja de ahí.;;Le digo enérgicamente: 'No seas cobarde, piensa en lo que va a sufrir tu madre si haces esto'.;crisis_intervention -1;Salgo corriendo de la habitación para buscar ayuda de los compañeros en el pasillo.;;No me acerco, me siento a su nivel (al suelo), mantengo una conversación abierta y empática centrada en su dolor para ganar tiempo mientras aviso a emergencias discretamente.;crisis_intervention 1
